clave,fecha,cierre
BIMBOA.MX,2021-11-03,61.97999954223633
BIMBOA.MX,2021-11-04,62.90999984741211
BIMBOA.MX,2021-11-05,63.400001525878906
BIMBOA.MX,2021-11-08,61.209999084472656
BIMBOA.MX,2021-11-09,62.81999969482422
BIMBOA.MX,2021-11-10,61.58000183105469
BIMBOA.MX,2021-11-11,59.65999984741211
BIMBOA.MX,2021-11-12,59.84000015258789
BIMBOA.MX,2021-11-16,60.95000076293945
BIMBOA.MX,2021-11-17,60.5099983215332
BIMBOA.MX,2021-11-18,60.470001220703125
BIMBOA.MX,2021-11-19,58.15999984741211
BIMBOA.MX,2021-11-22,56.400001525878906
BIMBOA.MX,2021-11-23,55.650001525878906
BIMBOA.MX,2021-11-24,56.41999816894531
BIMBOA.MX,2021-11-25,55.04999923706055
BIMBOA.MX,2021-11-26,54.43000030517578
BIMBOA.MX,2021-11-29,52.810001373291016
BIMBOA.MX,2021-11-30,56.220001220703125
BIMBOA.MX,2021-12-01,56.13999938964844
BIMBOA.MX,2021-12-02,56.310001373291016
BIMBOA.MX,2021-12-03,56.83000183105469
BIMBOA.MX,2021-12-06,56.209999084472656
BIMBOA.MX,2021-12-07,57.59000015258789
BIMBOA.MX,2021-12-08,54.790000915527344
BIMBOA.MX,2021-12-09,56.279998779296875
BIMBOA.MX,2021-12-10,58.400001525878906
BIMBOA.MX,2021-12-13,56.83000183105469
BIMBOA.MX,2021-12-14,58.779998779296875
BIMBOA.MX,2021-12-15,59.47999954223633
BIMBOA.MX,2021-12-16,58.25
BIMBOA.MX,2021-12-17,61.470001220703125
BIMBOA.MX,2021-12-20,62.880001068115234
BIMBOA.MX,2021-12-21,61.150001525878906
BIMBOA.MX,2021-12-22,62.65999984741211
BIMBOA.MX,2021-12-23,62.130001068115234
BIMBOA.MX,2021-12-24,62.810001373291016
BIMBOA.MX,2021-12-27,62.84000015258789
BIMBOA.MX,2021-12-28,62.27000045776367
BIMBOA.MX,2021-12-29,62.130001068115234
BIMBOA.MX,2021-12-30,62.939998626708984
BIMBOA.MX,2021-12-31,62.970001220703125
BIMBOA.MX,2022-01-03,62.470001220703125
BIMBOA.MX,2022-01-04,62.90999984741211
BIMBOA.MX,2022-01-05,60.9900016784668
BIMBOA.MX,2022-01-06,63.689998626708984
BIMBOA.MX,2022-01-07,64.4800033569336
BIMBOA.MX,2022-01-10,63.33000183105469
BIMBOA.MX,2022-01-11,65.01000213623047
BIMBOA.MX,2022-01-12,67.04000091552734
BIMBOA.MX,2022-01-13,65.94000244140625
BIMBOA.MX,2022-01-14,66.43000030517578
BIMBOA.MX,2022-01-17,66.54000091552734
BIMBOA.MX,2022-01-18,63.290000915527344
BIMBOA.MX,2022-01-19,63.56999969482422
BIMBOA.MX,2022-01-20,63.939998626708984
BIMBOA.MX,2022-01-21,63.22999954223633
BIMBOA.MX,2022-01-24,62.88999938964844
BIMBOA.MX,2022-01-25,63.0099983215332
BIMBOA.MX,2022-01-26,62.38999938964844
BIMBOA.MX,2022-01-27,60.540000915527344
BIMBOA.MX,2022-01-28,61.529998779296875
BIMBOA.MX,2022-01-31,64.589996337890625
BIMBOA.MX,2022-02-01,65.0999984741211
BIMBOA.MX,2022-02-02,63.209999084472656
BIMBOA.MX,2022-02-03,60.90999984741211
BIMBOA.MX,2022-02-04,62.0099983215332
BIMBOA.MX,2022-02-08,63.400001525878906
BIMBOA.MX,2022-02-09,64.04000091552734
BIMBOA.MX,2022-02-10,63.439998626708984
BIMBOA.MX,2022-02-11,64.62999725341797
BIMBOA.MX,2022-02-14,62.900001525878906
BIMBOA.MX,2022-02-15,63.06999969482422
BIMBOA.MX,2022-02-16,63.220001220703125
BIMBOA.MX,2022-02-17,63.75
BIMBOA.MX,2022-02-18,64.80999755859375
BIMBOA.MX,2022-02-21,64.69000244140625
BIMBOA.MX,2022-02-22,65.48999786376953
BIMBOA.MX,2022-02-23,62.65999984741211
BIMBOA.MX,2022-02-24,62.36000061035156
BIMBOA.MX,2022-02-25,64.3499984741211
BIMBOA.MX,2022-02-28,63.06999969482422
BIMBOA.MX,2022-03-01,62.33000183105469
BIMBOA.MX,2022-03-02,61.900001525878906
BIMBOA.MX,2022-03-03,59.209999084472656
BIMBOA.MX,2022-03-04,57.439998626708984
BIMBOA.MX,2022-03-07,53.20000076293945
BIMBOA.MX,2022-03-08,54.209999084472656
BIMBOA.MX,2022-03-09,56.459999084472656
BIMBOA.MX,2022-03-10,57.099998474121094
BIMBOA.MX,2022-03-11,56.650001525878906
BIMBOA.MX,2022-03-14,55.20000076293945
BIMBOA.MX,2022-03-15,56.27000045776367
BIMBOA.MX,2022-03-16,58.88999938964844
BIMBOA.MX,2022-03-17,58.720001220703125
BIMBOA.MX,2022-03-18,57.97999954223633
BIMBOA.MX,2022-03-22,59.290000915527344
BIMBOA.MX,2022-03-23,57.4900016784668
BIMBOA.MX,2022-03-24,57.72999954223633
BIMBOA.MX,2022-03-25,58.279998779296875
BIMBOA.MX,2022-03-28,59.220001220703125
BIMBOA.MX,2022-03-29,60.599998474121094
BIMBOA.MX,2022-03-30,60.119998931884766
BIMBOA.MX,2022-03-31,60.060001373291016
BIMBOA.MX,2022-04-01,62.97999954223633
BIMBOA.MX,2022-04-04,64.31999969482422
BIMBOA.MX,2022-04-05,62.5
BIMBOA.MX,2022-04-06,59.5099983215332
BIMBOA.MX,2022-04-07,59.5
BIMBOA.MX,2022-04-08,59.220001220703125
BIMBOA.MX,2022-04-11,58.40999984741211
BIMBOA.MX,2022-04-12,56.650001525878906
BIMBOA.MX,2022-04-13,57.779998779296875
BIMBOA.MX,2022-04-18,57.779998779296875
BIMBOA.MX,2022-04-19,59.61000061035156
BIMBOA.MX,2022-04-20,57.61000061035156
BIMBOA.MX,2022-04-21,55.84000015258789
BIMBOA.MX,2022-04-22,55.9900016784668
BIMBOA.MX,2022-04-25,56.13999938964844
BIMBOA.MX,2022-04-26,56.189998626708984
BIMBOA.MX,2022-04-27,61.4900016784668
BIMBOA.MX,2022-04-28,62.61000061035156
BIMBOA.MX,2022-04-29,62.900001525878906
BIMBOA.MX,2022-05-02,67.089996337890625
BIMBOA.MX,2022-05-03,62.04999923706055
BIMBOA.MX,2022-05-04,59.290000915527344
BIMBOA.MX,2022-05-05,60.709999084472656
BIMBOA.MX,2022-05-06,61.2599983215332
BIMBOA.MX,2022-05-09,60.33000183105469
BIMBOA.MX,2022-05-10,60.27000045776367
BIMBOA.MX,2022-05-11,58.130001068115234
BIMBOA.MX,2022-05-12,59.369998931884766
BIMBOA.MX,2022-05-13,57.90999984741211
BIMBOA.MX,2022-05-16,58.43000030517578
BIMBOA.MX,2022-05-17,58.970001220703125
BIMBOA.MX,2022-05-18,57.16999816894531
BIMBOA.MX,2022-05-19,56.459999084472656
BIMBOA.MX,2022-05-20,57.77000045776367
BIMBOA.MX,2022-05-23,58.52000045776367
BIMBOA.MX,2022-05-24,58.099998474121094
BIMBOA.MX,2022-05-25,59.540000915527344
BIMBOA.MX,2022-05-26,61.15999984741211
BIMBOA.MX,2022-05-27,61.439998626708984
BIMBOA.MX,2022-05-30,61.09000015258789
BIMBOA.MX,2022-05-31,64.720001220703125
BIMBOA.MX,2022-06-01,64.660003662109375
BIMBOA.MX,2022-06-02,62.47999954223633
BIMBOA.MX,2022-06-03,62.18000030517578
BIMBOA.MX,2022-06-06,63.439998626708984
BIMBOA.MX,2022-06-07,63.56999969482422
BIMBOA.MX,2022-06-08,63.220001220703125
BIMBOA.MX,2022-06-09,64.5199966430664
BIMBOA.MX,2022-06-10,61.400001525878906
BIMBOA.MX,2022-06-13,62.290000915527344
BIMBOA.MX,2022-06-14,60.720001220703125
BIMBOA.MX,2022-06-15,62.599998474121094
BIMBOA.MX,2022-06-16,62.630001068115234
BIMBOA.MX,2022-06-17,62.5099983215332
BIMBOA.MX,2022-06-20,64.11000061035156
BIMBOA.MX,2022-06-21,61.70000076293945
BIMBOA.MX,2022-06-22,63.4900016784668
BIMBOA.MX,2022-06-23,63.47999954223633
BIMBOA.MX,2022-06-24,63.810001373291016
BIMBOA.MX,2022-06-27,65.95999908447266
BIMBOA.MX,2022-06-28,66
BIMBOA.MX,2022-06-29,65.8499984741211
BIMBOA.MX,2022-06-30,65.37000274658203
BIMBOA.MX,2022-07-01,65.80999755859375
BIMBOA.MX,2022-07-04,69.56999969482422
BIMBOA.MX,2022-07-05,67.18000030517578
BIMBOA.MX,2022-07-06,69.910003662109375
BIMBOA.MX,2022-07-07,69.68000030517578
BIMBOA.MX,2022-07-08,70.5999984741211
BIMBOA.MX,2022-07-11,70.76000213623047
BIMBOA.MX,2022-07-12,68.29000091552734
BIMBOA.MX,2022-07-13,69.05000305175781
BIMBOA.MX,2022-07-14,70.11000061035156
BIMBOA.MX,2022-07-15,72.5999984741211
BIMBOA.MX,2022-07-18,71.5
BIMBOA.MX,2022-07-19,72.06999969482422
BIMBOA.MX,2022-07-20,72.410003662109375
BIMBOA.MX,2022-07-21,73
BIMBOA.MX,2022-07-22,74.44000244140625
BIMBOA.MX,2022-07-25,74.23999786376953
BIMBOA.MX,2022-07-26,74.06999969482422
BIMBOA.MX,2022-07-27,73.06999969482422
BIMBOA.MX,2022-07-28,75.08000183105469
BIMBOA.MX,2022-07-29,72.04000091552734
BIMBOA.MX,2022-08-01,71.1500015258789
BIMBOA.MX,2022-08-02,72.29000091552734
BIMBOA.MX,2022-08-03,71.58000183105469
BIMBOA.MX,2022-08-04,70.8499984741211
BIMBOA.MX,2022-08-05,70.160003662109375
BIMBOA.MX,2022-08-08,73.12999725341797
BIMBOA.MX,2022-08-09,75.54000091552734
BIMBOA.MX,2022-08-10,76.30999755859375
BIMBOA.MX,2022-08-11,76.31999969482422
BIMBOA.MX,2022-08-12,76.69000244140625
BIMBOA.MX,2022-08-15,75.23999786376953
BIMBOA.MX,2022-08-16,74.7699966430664
BIMBOA.MX,2022-08-17,73.94000244140625
BIMBOA.MX,2022-08-18,73.55999755859375
BIMBOA.MX,2022-08-19,73.55999755859375
BIMBOA.MX,2022-08-22,74.5199966430664
BIMBOA.MX,2022-08-23,73.6500015258789
BIMBOA.MX,2022-08-24,73.5
BIMBOA.MX,2022-08-25,73.61000061035156
BIMBOA.MX,2022-08-26,73.4000015258789
BIMBOA.MX,2022-08-29,71.12999725341797
BIMBOA.MX,2022-08-30,69.470001220703125
BIMBOA.MX,2022-08-31,66.220001220703125
BIMBOA.MX,2022-09-01,70.2699966430664
BIMBOA.MX,2022-09-02,71.970001220703125
BIMBOA.MX,2022-09-05,70.4800033569336
BIMBOA.MX,2022-09-06,70.87999725341797
BIMBOA.MX,2022-09-07,71.94000244140625
BIMBOA.MX,2022-09-08,72.12000274658203
BIMBOA.MX,2022-09-09,73.029998779296875
BIMBOA.MX,2022-09-12,73.69999694824219
BIMBOA.MX,2022-09-13,73.029998779296875
BIMBOA.MX,2022-09-14,72.6500015258789
BIMBOA.MX,2022-09-15,73.44999694824219
BIMBOA.MX,2022-09-19,72.91999816894531
BIMBOA.MX,2022-09-20,72.970001220703125
BIMBOA.MX,2022-09-21,73.589996337890625
BIMBOA.MX,2022-09-22,75.18000030517578
BIMBOA.MX,2022-09-23,72.38999938964844
BIMBOA.MX,2022-09-26,71.5
BIMBOA.MX,2022-09-27,73.51000213623047
BIMBOA.MX,2022-09-28,73.5
BIMBOA.MX,2022-09-29,72.73999786376953
BIMBOA.MX,2022-09-30,70.7699966430664
BIMBOA.MX,2022-10-03,71.7300033569336
BIMBOA.MX,2022-10-04,71.68000030517578
BIMBOA.MX,2022-10-05,72.26000213623047
BIMBOA.MX,2022-10-06,71.04000091552734
BIMBOA.MX,2022-10-07,72.88999938964844
BIMBOA.MX,2022-10-10,70.410003662109375
BIMBOA.MX,2022-10-11,72
BIMBOA.MX,2022-10-12,71.19000244140625
BIMBOA.MX,2022-10-13,70.66999816894531
BIMBOA.MX,2022-10-14,70.05999755859375
BIMBOA.MX,2022-10-17,73
BIMBOA.MX,2022-10-18,71.93000030517578
BIMBOA.MX,2022-10-19,70.04000091552734
BIMBOA.MX,2022-10-20,70.5
BIMBOA.MX,2022-10-21,71.80000305175781
BIMBOA.MX,2022-10-24,73.37000274658203
BIMBOA.MX,2022-10-25,75.220001220703125
BIMBOA.MX,2022-10-26,74.5999984741211
BIMBOA.MX,2022-10-27,74.80000305175781
BIMBOA.MX,2022-10-28,76.43000030517578
BIMBOA.MX,2022-10-31,76.80999755859375
BIMBOA.MX,2022-11-01,81.9000015258789
BIMBOA.MX,2022-11-03,79.56999969482422
BIMBOA.MX,2022-11-04,81.06999969482422
BIMBOA.MX,2022-11-07,80.26000213623047
BIMBOA.MX,2022-11-08,81.55999755859375
BIMBOA.MX,2022-11-09,81.56999969482422
BIMBOA.MX,2022-11-10,82.87999725341797
BIMBOA.MX,2022-11-11,83.48999786376953
BIMBOA.MX,2022-11-14,85.7300033569336
BIMBOA.MX,2022-11-15,85.56999969482422
BIMBOA.MX,2022-11-16,85.910003662109375
BIMBOA.MX,2022-11-17,85.37999725341797
BIMBOA.MX,2022-11-18,87.5
BIMBOA.MX,2022-11-22,85.58000183105469
BIMBOA.MX,2022-11-23,86.98999786376953
BIMBOA.MX,2022-11-24,87.4000015258789
BIMBOA.MX,2022-11-25,86.48999786376953
BIMBOA.MX,2022-11-28,83.70999908447266
BIMBOA.MX,2022-11-29,82
BIMBOA.MX,2022-11-30,81.87000274658203
BIMBOA.MX,2022-12-01,82.25
BIMBOA.MX,2022-12-02,83.089996337890625
BIMBOA.MX,2022-12-05,83.58000183105469
BIMBOA.MX,2022-12-06,82.05000305175781
BIMBOA.MX,2022-12-07,83.37000274658203
BIMBOA.MX,2022-12-08,85.660003662109375
BIMBOA.MX,2022-12-09,85.79000091552734
BIMBOA.MX,2022-12-13,86.9800033569336
BIMBOA.MX,2022-12-14,86.08000183105469
BIMBOA.MX,2022-12-15,84.41999816894531
BIMBOA.MX,2022-12-16,85.279998779296875
BIMBOA.MX,2022-12-19,86.4800033569336
BIMBOA.MX,2022-12-20,85.76000213623047
BIMBOA.MX,2022-12-21,86.5199966430664
BIMBOA.MX,2022-12-22,85.66999816894531
BIMBOA.MX,2022-12-23,86.089996337890625
BIMBOA.MX,2022-12-26,85.73999786376953
BIMBOA.MX,2022-12-27,86.73999786376953
BIMBOA.MX,2022-12-28,85.61000061035156
BIMBOA.MX,2022-12-29,84.12000274658203
BIMBOA.MX,2022-12-30,82.30000305175781
BIMBOA.MX,2023-01-02,84.6500015258789
BIMBOA.MX,2023-01-03,84.51000213623047
BIMBOA.MX,2023-01-04,85.88999938964844
BIMBOA.MX,2023-01-05,87.68000030517578
BIMBOA.MX,2023-01-06,88.12000274658203
BIMBOA.MX,2023-01-09,90.48999786376953
BIMBOA.MX,2023-01-10,90.30000305175781
BIMBOA.MX,2023-01-11,90.44999694824219
BIMBOA.MX,2023-01-12,91.4000015258789
BIMBOA.MX,2023-01-13,91.2300033569336
BIMBOA.MX,2023-01-16,92.63999938964844
BIMBOA.MX,2023-01-17,91.86000061035156
BIMBOA.MX,2023-01-18,91.80000305175781
BIMBOA.MX,2023-01-19,92.29000091552734
BIMBOA.MX,2023-01-20,92
BIMBOA.MX,2023-01-23,95.01000213623047
BIMBOA.MX,2023-01-24,95.8499984741211
BIMBOA.MX,2023-01-25,95.79000091552734
BIMBOA.MX,2023-01-26,95.55999755859375
BIMBOA.MX,2023-01-27,94.30999755859375
BIMBOA.MX,2023-01-30,94.18000030517578
BIMBOA.MX,2023-01-31,93.48999786376953
BIMBOA.MX,2023-02-01,94.05999755859375
BIMBOA.MX,2023-02-02,93
BIMBOA.MX,2023-02-03,93.62999725341797
BIMBOA.MX,2023-02-07,91.20999908447266
BIMBOA.MX,2023-02-08,90.73999786376953
BIMBOA.MX,2023-02-09,90.26000213623047
BIMBOA.MX,2023-02-10,89.06999969482422
BIMBOA.MX,2023-02-13,89.62999725341797
BIMBOA.MX,2023-02-14,88.69000244140625
BIMBOA.MX,2023-02-15,89.58000183105469
BIMBOA.MX,2023-02-16,88.9000015258789
BIMBOA.MX,2023-02-17,87.38999938964844
BIMBOA.MX,2023-02-20,88.80000305175781
BIMBOA.MX,2023-02-21,87.76000213623047
BIMBOA.MX,2023-02-22,86.69000244140625
BIMBOA.MX,2023-02-23,87.19000244140625
BIMBOA.MX,2023-02-24,88.2300033569336
BIMBOA.MX,2023-02-27,89.26000213623047
BIMBOA.MX,2023-02-28,87.2300033569336
BIMBOA.MX,2023-03-01,87.05999755859375
BIMBOA.MX,2023-03-02,88.04000091552734
BIMBOA.MX,2023-03-03,88.470001220703125
BIMBOA.MX,2023-03-06,87.88999938964844
BIMBOA.MX,2023-03-07,86.05999755859375
BIMBOA.MX,2023-03-08,86.48999786376953
BIMBOA.MX,2023-03-09,86.1500015258789
BIMBOA.MX,2023-03-10,83.529998779296875
BIMBOA.MX,2023-03-13,85.36000061035156
BIMBOA.MX,2023-03-14,85.12000274658203
BIMBOA.MX,2023-03-15,85.589996337890625
BIMBOA.MX,2023-03-16,86
BIMBOA.MX,2023-03-17,88.4800033569336
BIMBOA.MX,2023-03-21,87.7699966430664
BIMBOA.MX,2023-03-22,87.94000244140625
BIMBOA.MX,2023-03-23,87.33000183105469
BIMBOA.MX,2023-03-24,87.48999786376953
BIMBOA.MX,2023-03-27,88.4000015258789
BIMBOA.MX,2023-03-28,88.4000015258789
BIMBOA.MX,2023-03-29,89.9800033569336
BIMBOA.MX,2023-03-30,91.7300033569336
BIMBOA.MX,2023-03-31,90.58000183105469
BIMBOA.MX,2023-04-03,90
BIMBOA.MX,2023-04-04,91.470001220703125
BIMBOA.MX,2023-04-05,90.529998779296875
BIMBOA.MX,2023-04-10,91.2699966430664
BIMBOA.MX,2023-04-11,92.01000213623047
BIMBOA.MX,2023-04-12,90.80999755859375
BIMBOA.MX,2023-04-13,91.80000305175781
BIMBOA.MX,2023-04-14,90.11000061035156
BIMBOA.MX,2023-04-17,92.41999816894531
BIMBOA.MX,2023-04-18,91.160003662109375
BIMBOA.MX,2023-04-19,90.44000244140625
BIMBOA.MX,2023-04-20,93.37000274658203
BIMBOA.MX,2023-04-21,92.220001220703125
BIMBOA.MX,2023-04-24,93.29000091552734
BIMBOA.MX,2023-04-25,92.3499984741211
BIMBOA.MX,2023-04-26,91.970001220703125
BIMBOA.MX,2023-04-27,93.48999786376953
BIMBOA.MX,2023-04-28,96.5
BIMBOA.MX,2023-05-02,95.58000183105469
BIMBOA.MX,2023-05-03,95.16999816894531
BIMBOA.MX,2023-05-04,97.62000274658203
BIMBOA.MX,2023-05-05,98.970001220703125
BIMBOA.MX,2023-05-08,97.80000305175781
BIMBOA.MX,2023-05-09,97.79000091552734
BIMBOA.MX,2023-05-10,98.55000305175781
BIMBOA.MX,2023-05-11,96.4800033569336
BIMBOA.MX,2023-05-12,96.529998779296875
BIMBOA.MX,2023-05-15,96.30000305175781
BIMBOA.MX,2023-05-16,94.88999938964844
BIMBOA.MX,2023-05-17,92.839996337890625
BIMBOA.MX,2023-05-18,94
BIMBOA.MX,2023-05-19,92.80999755859375
BIMBOA.MX,2023-05-22,90.54000091552734
BIMBOA.MX,2023-05-23,90.83000183105469
BIMBOA.MX,2023-05-24,92.470001220703125
